ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,polarity
경제/NNG;성장률/NNG;상향/NNG,60,33,93,9.524556369975677e-06,6.573967090322324e-06,1.4488293353334516,Hawkish
입성/NNG,68,25,93,1.0794497219305768e-05,4.980278098729033e-06,2.167448685658844,Hawkish
부업/NNG,73,20,93,1.1588210250137074e-05,3.984222478983226e-06,2.908524890681905,Hawkish
마주/MAG,62,31,93,9.8420415823082e-06,6.175544842424001e-06,1.5937122688667968,Hawkish
될까요/VV,70,23,93,1.111198243163829e-05,4.581855850830711e-06,2.425214322188604,Hawkish
야후/NNG,63,30,93,1.0000784188474462e-05,5.97633371847484e-06,1.6733978823101368,Hawkish
부록/NNG,65,28,93,1.0318269400806984e-05,5.577911470576517e-06,1.8498445977918176,Hawkish
스틸/NNG,65,28,93,1.0318269400806984e-05,5.577911470576517e-06,1.8498445977918176,Hawkish
수혈/NNG,58,35,93,9.207071157643154e-06,6.972389338220647e-06,1.3205044513467743,Hawkish
면책/NNG,82,11,93,1.3016893705633426e-05,2.1913223634407744e-06,5.940200274867152,Hawkish
위탁매매/NNG,61,32,93,9.683298976141938e-06,6.374755966373162e-06,1.5190070062636656,Hawkish
미비/NNG,66,27,93,1.0477012006973244e-05,5.378700346627356e-06,1.947870550837196,Hawkish
제품군/NNG,68,25,93,1.0794497219305768e-05,4.980278098729033e-06,2.167448685658844,Hawkish
학군/NNG,79,14,93,1.2540665887134642e-05,2.7889557352882584e-06,4.496545330017034,Hawkish
이중고/NNG,68,24,92,1.0794497219305768e-05,4.781066974779871e-06,2.257759047561296,Hawkish
지급여력비율/NNG,61,31,92,9.683298976141938e-06,6.175544842424001e-06,1.568007232272171,Hawkish
분양대금/NNG,69,23,92,1.0953239825472027e-05,4.581855850830711e-06,2.390568403300195,Hawkish
국채/NNG;수익률/NNG;상승/NNG,61,31,92,9.683298976141938e-06,6.175544842424001e-06,1.568007232272171,Hawkish
발길/NNG,63,29,92,1.0000784188474462e-05,5.777122594525679e-06,1.7311012575622104,Hawkish
청정/NNG,62,30,92,9.8420415823082e-06,5.97633371847484e-06,1.646836011162357,Hawkish
실탄/NNG,72,20,92,1.1429467643970812e-05,3.984222478983226e-06,2.8686820839602345,Hawkish
눈덩이/NNG,59,33,92,9.365813763809416e-06,6.573967090322324e-06,1.4246821797445606,Hawkish
사신/NNG,61,31,92,9.683298976141938e-06,6.175544842424001e-06,1.568007232272171,Hawkish
그림자/NNG,59,33,92,9.365813763809416e-06,6.573967090322324e-06,1.4246821797445606,Hawkish
출산율/NNG,58,34,92,9.207071157643154e-06,6.773178214271485e-06,1.359342817562856,Hawkish
근로소득세/NNG,71,21,92,1.1270725037804551e-05,4.183433602932388e-06,2.694132644989109,Hawkish
위험/NNG;축소/NNG,61,31,92,9.683298976141938e-06,6.175544842424001e-06,1.568007232272171,Hawkish
엑시트/NNG,70,22,92,1.111198243163829e-05,4.382644726881549e-06,2.5354513368335407,Hawkish
셈법/NNG,72,20,92,1.1429467643970812e-05,3.984222478983226e-06,2.8686820839602345,Hawkish
연락/NNG,62,30,92,9.8420415823082e-06,5.97633371847484e-06,1.646836011162357,Hawkish
삼정/NNG,65,27,92,1.0318269400806984e-05,5.378700346627356e-06,1.918357360672996,Hawkish
위험/NNG;증대/NNG,64,28,92,1.0159526794640725e-05,5.577911470576517e-06,1.8213854501334823,Hawkish
태양/NNG,73,18,91,1.1588210250137074e-05,3.585800231084904e-06,3.2316943229798936,Hawkish
코리아디스카운트/NNG;해소/NNG,67,24,91,1.0635754613139508e-05,4.781066974779871e-06,2.224556708626571,Hawkish
노도/NNG,67,24,91,1.0635754613139508e-05,4.781066974779871e-06,2.224556708626571,Hawkish
인력난/NNG,71,20,91,1.1270725037804551e-05,3.984222478983226e-06,2.8288392772385644,Hawkish
고배당주/NNG,69,22,91,1.0953239825472027e-05,4.382644726881549e-06,2.4992306034502043,Hawkish
아까/MAG,72,19,91,1.1429467643970812e-05,3.785011355034065e-06,3.0196653515370886,Hawkish
평면/NNG,68,23,91,1.0794497219305768e-05,4.581855850830711e-06,2.3559224844117868,Hawkish
반갑/VA,61,30,91,9.683298976141938e-06,5.97633371847484e-06,1.6202741400145768,Hawkish
이평/NNG,57,34,91,9.048328551476892e-06,6.773178214271485e-06,1.335905872432462,Hawkish
지정학/NNG;불확실성/NNG,68,23,91,1.0794497219305768e-05,4.581855850830711e-06,2.3559224844117868,Hawkish
종사/NNG,62,29,91,9.8420415823082e-06,5.777122594525679e-06,1.7036234598231277,Hawkish
근원/NNG;물가/NNG;상승/NNG,66,25,91,1.0477012006973244e-05,4.980278098729033e-06,2.103700194904172,Hawkish
보장형/NNG,57,34,91,9.048328551476892e-06,6.773178214271485e-06,1.335905872432462,Hawkish
집약/NNG,72,19,91,1.1429467643970812e-05,3.785011355034065e-06,3.0196653515370886,Hawkish
외환시장/NNG;안정/NNG,59,32,91,9.365813763809416e-06,6.374755966373162e-06,1.4692034978615782,Hawkish
수시입출금식/NNG,67,24,91,1.0635754613139508e-05,4.781066974779871e-06,2.224556708626571,Hawkish
정주/NNG,72,19,91,1.1429467643970812e-05,3.785011355034065e-06,3.0196653515370886,Hawkish
가격/NNG;상승/NNG;확대/NNG,75,16,91,1.1905695462469598e-05,3.187377983186581e-06,3.735263130156556,Hawkish
컬처/NNG,81,10,91,1.2858151099467165e-05,1.992111239491613e-06,6.454534688910528,Hawkish
미소금융/NNG,78,13,91,1.238192328096838e-05,2.589744611339097e-06,4.781136806600391,Hawkish
결정배경/NNG,64,26,90,1.0159526794640725e-05,5.179489222678194e-06,1.9614920232206727,Hawkish
대리인/NNG,74,16,90,1.1746952856303336e-05,3.187377983186581e-06,3.685459621754468,Hawkish
조망/NNG,63,27,90,1.0000784188474462e-05,5.378700346627356e-06,1.8593309803445963,Hawkish
은행세/NNG,71,19,90,1.1270725037804551e-05,3.785011355034065e-06,2.9777255549879627,Hawkish
세수진도율/NNG,82,8,90,1.3016893705633426e-05,1.5936889915932903e-06,8.167775377942334,Hawkish
빈일자리/NNG,61,29,90,9.683298976141938e-06,5.777122594525679e-06,1.6761456620840447,Hawkish
숙련/NNG,56,34,90,8.889585945310632e-06,6.773178214271485e-06,1.312468927302068,Hawkish
런칭/NNG,56,34,90,8.889585945310632e-06,6.773178214271485e-06,1.312468927302068,Hawkish
청구자/NNG,70,20,90,1.111198243163829e-05,3.984222478983226e-06,2.788996470516895,Hawkish
안보리/NNG,69,21,90,1.0953239825472027e-05,4.183433602932388e-06,2.6182415845668805,Hawkish
신저가/NNG,70,20,90,1.111198243163829e-05,3.984222478983226e-06,2.788996470516895,Hawkish
관할/NNG,66,24,90,1.0477012006973244e-05,4.781066974779871e-06,2.191354369691846,Hawkish
기정사실/NNG,56,34,90,8.889585945310632e-06,6.773178214271485e-06,1.312468927302068,Hawkish
정부대책/NNG,57,33,90,9.048328551476892e-06,6.573967090322324e-06,1.376387868566779,Hawkish
주주제안/NNG,76,14,90,1.206443806863586e-05,2.7889557352882584e-06,4.32579044406702,Hawkish
농협중앙회/NNG,57,33,90,9.048328551476892e-06,6.573967090322324e-06,1.376387868566779,Hawkish
국제/NNG;유가/NNG;오르/VV,67,22,89,1.0635754613139508e-05,4.382644726881549e-06,2.426789136683532,Hawkish
위크/NNG,63,26,89,1.0000784188474462e-05,5.179489222678194e-06,1.9308437103578504,Hawkish
분양보증/NNG,77,12,89,1.222318067480212e-05,2.390533487389936e-06,5.113160195947641,Hawkish
세밀/NNG,68,21,89,1.0794497219305768e-05,4.183433602932388e-06,2.5802960543557663,Hawkish
노원/NNG,58,31,89,9.207071157643154e-06,6.175544842424001e-06,1.4908921224882936,Hawkish
지급능력/NNG,60,29,89,9.524556369975677e-06,5.777122594525679e-06,1.6486678643449622,Hawkish
영토/NNG,60,29,89,9.524556369975677e-06,5.777122594525679e-06,1.6486678643449622,Hawkish
일정금액/NNG,57,32,89,9.048328551476892e-06,6.374755966373162e-06,1.4193999894594909,Hawkish
보증비율/NNG,59,30,89,9.365813763809416e-06,5.97633371847484e-06,1.5671503977190169,Hawkish
노릴/VV,66,23,89,1.0477012006973244e-05,4.581855850830711e-06,2.2866306466349693,Hawkish
널리/MAG,68,21,89,1.0794497219305768e-05,4.183433602932388e-06,2.5802960543557663,Hawkish
기업체/NNG,58,31,89,9.207071157643154e-06,6.175544842424001e-06,1.4908921224882936,Hawkish
낸다/VV,56,33,89,8.889585945310632e-06,6.573967090322324e-06,1.3522407129778882,Hawkish
개원/NNG,75,14,89,1.1905695462469598e-05,2.7889557352882584e-06,4.268872148750349,Hawkish
가격/NNG;강세/NNG,69,20,89,1.0953239825472027e-05,3.984222478983226e-06,2.7491536637952247,Hawkish
분사/NNG,56,33,89,8.889585945310632e-06,6.573967090322324e-06,1.3522407129778882,Hawkish
건너/VV,56,33,89,8.889585945310632e-06,6.573967090322324e-06,1.3522407129778882,Hawkish
주저앉/VV,67,22,89,1.0635754613139508e-05,4.382644726881549e-06,2.426789136683532,Hawkish
동자료/NNG,58,30,88,9.207071157643154e-06,5.97633371847484e-06,1.540588526571237,Hawkish
도시형생활주택/NNG,62,26,88,9.8420415823082e-06,5.179489222678194e-06,1.9001953974950272,Hawkish
수탁자/NNG,62,26,88,9.8420415823082e-06,5.179489222678194e-06,1.9001953974950272,Hawkish
선보인다/VV,64,24,88,1.0159526794640725e-05,4.781066974779871e-06,2.124949691822396,Hawkish
성장/NNG;개선/NNG,71,17,88,1.1270725037804551e-05,3.3865891071357424e-06,3.328046208515958,Hawkish
냉장고/NNG,58,30,88,9.207071157643154e-06,5.97633371847484e-06,1.540588526571237,Hawkish
중위값/NNG,58,30,88,9.207071157643154e-06,5.97633371847484e-06,1.540588526571237,Hawkish
별관/NNG,75,13,88,1.1905695462469598e-05,2.589744611339097e-06,4.597246929423453,Hawkish
원달러/NNG;오르/VV,76,12,88,1.206443806863586e-05,2.390533487389936e-06,5.046755518078191,Hawkish
소득분위/NNG,57,31,88,9.048328551476892e-06,6.175544842424001e-06,1.465187085893668,Hawkish
멤버십/NNG,68,20,88,1.0794497219305768e-05,3.984222478983226e-06,2.709310857073555,Hawkish
출자자/NNG,62,26,88,9.8420415823082e-06,5.179489222678194e-06,1.9001953974950272,Hawkish
흔하/VA,63,25,88,1.0000784188474462e-05,4.980278098729033e-06,2.008077458772164,Hawkish
법정자본금/NNG,76,12,88,1.206443806863586e-05,2.390533487389936e-06,5.046755518078191,Hawkish
녹색경제/NNG,56,32,88,8.889585945310632e-06,6.374755966373162e-06,1.3944982352584472,Hawkish
금융소비자보호/NNG,62,26,88,9.8420415823082e-06,5.179489222678194e-06,1.9001953974950272,Hawkish
체류/NNG,74,14,88,1.1746952856303336e-05,2.7889557352882584e-06,4.211953853433677,Hawkish
재생/NNG,55,33,88,8.730843339144371e-06,6.573967090322324e-06,1.3280935573889974,Hawkish
잔치/NNG,61,26,87,9.683298976141938e-06,5.179489222678194e-06,1.869547084632204,Hawkish
작가/NNG,58,29,87,9.207071157643154e-06,5.777122594525679e-06,1.5937122688667966,Hawkish
언젠가/MAG,63,24,87,1.0000784188474462e-05,4.781066974779871e-06,2.0917473528876718,Hawkish
금리/NNG;인하/NNG;불투명/NNG,72,15,87,1.1429467643970812e-05,2.98816685923742e-06,3.824909445280313,Hawkish
재미/NNG,54,33,87,8.57210073297811e-06,6.573967090322324e-06,1.3039464018001066,Hawkish
생활권/NNG,64,23,87,1.0159526794640725e-05,4.581855850830711e-06,2.2173388088581523,Hawkish
열쇠/NNG,55,32,87,8.730843339144371e-06,6.374755966373162e-06,1.3695964810574035,Hawkish
fed/NNG;통화정책/NNG;불확실성/NNG,64,23,87,1.0159526794640725e-05,4.581855850830711e-06,2.2173388088581523,Hawkish
형민/NNG,56,31,87,8.889585945310632e-06,6.175544842424001e-06,1.4394820492990423,Hawkish
중저가/NNG,64,23,87,1.0159526794640725e-05,4.581855850830711e-06,2.2173388088581523,Hawkish
택지/NNG,64,23,87,1.0159526794640725e-05,4.581855850830711e-06,2.2173388088581523,Hawkish
환금성/NNG,57,30,87,9.048328551476892e-06,5.97633371847484e-06,1.514026655423457,Hawkish
리얼티/NNG,66,21,87,1.0477012006973244e-05,4.183433602932388e-06,2.5044049939335378,Hawkish
대표기업/NNG,57,30,87,9.048328551476892e-06,5.97633371847484e-06,1.514026655423457,Hawkish
fed/NNG;매파/NNG;통화/NNG;긴축/NNG;선호/NNG,64,23,87,1.0159526794640725e-05,4.581855850830711e-06,2.2173388088581523,Hawkish
곤두세우/VV,66,21,87,1.0477012006973244e-05,4.183433602932388e-06,2.5044049939335378,Hawkish
금리/NNG;인상/NNG;중단/NNG,69,18,87,1.0953239825472027e-05,3.585800231084904e-06,3.054615181994694,Hawkish
허리케인/NNG,57,30,87,9.048328551476892e-06,5.97633371847484e-06,1.514026655423457,Hawkish
금리/NNG;충격/NNG,63,24,87,1.0000784188474462e-05,4.781066974779871e-06,2.0917473528876718,Hawkish
번질/VV,54,33,87,8.57210073297811e-06,6.573967090322324e-06,1.3039464018001066,Hawkish
거래처/NNG,55,32,87,8.730843339144371e-06,6.374755966373162e-06,1.3695964810574035,Hawkish
인포/NNG,68,19,87,1.0794497219305768e-05,3.785011355034065e-06,2.851906165340584,Hawkish
강자/NNG,56,31,87,8.889585945310632e-06,6.175544842424001e-06,1.4394820492990423,Hawkish
겸임/NNG,54,33,87,8.57210073297811e-06,6.573967090322324e-06,1.3039464018001066,Hawkish
자증/NNG,63,24,87,1.0000784188474462e-05,4.781066974779871e-06,2.0917473528876718,Hawkish
이어받/VV,56,30,86,8.889585945310632e-06,5.97633371847484e-06,1.4874647842756772,Hawkish
레인/NNG,70,16,86,1.111198243163829e-05,3.187377983186581e-06,3.4862455881461183,Hawkish
fed/NNG;자산/NNG;축소/NNG,54,32,86,8.57210073297811e-06,6.374755966373162e-06,1.3446947268563598,Hawkish
배당투자/NNG,56,30,86,8.889585945310632e-06,5.97633371847484e-06,1.4874647842756772,Hawkish
기대/NNG;상회/NNG,63,23,86,1.0000784188474462e-05,4.581855850830711e-06,2.1826928899697435,Hawkish
저리/MAG,74,12,86,1.1746952856303336e-05,2.390533487389936e-06,4.913946162339291,Hawkish
관해서/VV,55,31,86,8.730843339144371e-06,6.175544842424001e-06,1.4137770127044165,Hawkish
다세대주택/NNG,56,30,86,8.889585945310632e-06,5.97633371847484e-06,1.4874647842756772,Hawkish
경제/NNG;소비/NNG;회복/NNG,80,6,86,1.2699408493300903e-05,1.1952667436949678e-06,10.62474845911198,Hawkish
신형/NNG,64,22,86,1.0159526794640725e-05,4.382644726881549e-06,2.318126936533523,Hawkish
한마디/NNG,58,28,86,9.207071157643154e-06,5.577911470576517e-06,1.6506305641834682,Hawkish
공정률/NNG,62,24,86,9.8420415823082e-06,4.781066974779871e-06,2.0585450139529464,Hawkish
물가/NNG;떨어/VV,56,30,86,8.889585945310632e-06,5.97633371847484e-06,1.4874647842756772,Hawkish
용돈/NNG,56,30,86,8.889585945310632e-06,5.97633371847484e-06,1.4874647842756772,Hawkish
스위트/NNG,62,24,86,9.8420415823082e-06,4.781066974779871e-06,2.0585450139529464,Hawkish
용기/NNG,55,30,85,8.730843339144371e-06,5.97633371847484e-06,1.4609029131278972,Hawkish
대출/NNG;금리/NNG;하락/NNG,54,31,85,8.57210073297811e-06,6.175544842424001e-06,1.3880719761097908,Hawkish
소수점/NNG,69,16,85,1.0953239825472027e-05,3.187377983186581e-06,3.436442079744031,Hawkish
면접/NNG,71,14,85,1.1270725037804551e-05,2.7889557352882584e-06,4.041198967483664,Hawkish
눈여겨보/VV,58,27,85,9.207071157643154e-06,5.378700346627356e-06,1.7117650295235964,Hawkish
학과/NNG,55,30,85,8.730843339144371e-06,5.97633371847484e-06,1.4609029131278972,Hawkish
즐길/VV,65,20,85,1.0318269400806984e-05,3.984222478983226e-06,2.5897824369085454,Hawkish
정국/NNG,54,31,85,8.57210073297811e-06,6.175544842424001e-06,1.3880719761097908,Hawkish
농업인/NNG,63,22,85,1.0000784188474462e-05,4.382644726881549e-06,2.2819062031501867,Hawkish
대출실행일/NNG,64,21,85,1.0159526794640725e-05,4.183433602932388e-06,2.4285139335113097,Hawkish
유심히/MAG,60,25,85,9.524556369975677e-06,4.980278098729033e-06,1.912454722640156,Hawkish
기반시설/NNG,59,26,85,9.365813763809416e-06,5.179489222678194e-06,1.808250458906558,Hawkish
인플레이션/NNG;억제/NNG,59,26,85,9.365813763809416e-06,5.179489222678194e-06,1.808250458906558,Hawkish
위태/NNG,63,22,85,1.0000784188474462e-05,4.382644726881549e-06,2.2819062031501867,Hawkish
아파트매매가격지수/NNG,66,19,85,1.0477012006973244e-05,3.785011355034065e-06,2.768026572242332,Hawkish
국고채/NNG;통안채/NNG;스프레드/NNG;확대/NNG,65,20,85,1.0318269400806984e-05,3.984222478983226e-06,2.5897824369085454,Hawkish
실무자/NNG,66,19,85,1.0477012006973244e-05,3.785011355034065e-06,2.768026572242332,Hawkish
내각/NNG,61,24,85,9.683298976141938e-06,4.781066974779871e-06,2.025342675018221,Hawkish
신통/NNG,68,17,85,1.0794497219305768e-05,3.3865891071357424e-06,3.1874245377335937,Hawkish
기대/NNG;인플레이션/NNG;안정/NNG,65,20,85,1.0318269400806984e-05,3.984222478983226e-06,2.5897824369085454,Hawkish
전망/NNG;오르/VV,63,22,85,1.0000784188474462e-05,4.382644726881549e-06,2.2819062031501867,Hawkish
인상/NNG;파급효과/NNG,68,16,84,1.0794497219305768e-05,3.187377983186581e-06,3.386638571341944,Hawkish
전망/NNG;상방/NNG;위험/NNG,75,9,84,1.1905695462469598e-05,1.792900115542452e-06,6.640467786944988,Hawkish
취약국/NNG,54,30,84,8.57210073297811e-06,5.97633371847484e-06,1.4343410419801172,Hawkish
통관기준/NNG,58,26,84,9.207071157643154e-06,5.179489222678194e-06,1.777602146043735,Hawkish
기대수명/NNG,80,4,84,1.2699408493300903e-05,7.968444957966453e-07,15.93712268866797,Hawkish
쌓았/VV,64,20,84,1.0159526794640725e-05,3.984222478983226e-06,2.5499396301868757,Hawkish
얼라이언스/NNG,65,19,84,1.0318269400806984e-05,3.785011355034065e-06,2.726086775693205,Hawkish
연체금액/NNG,67,17,84,1.0635754613139508e-05,3.3865891071357424e-06,3.1405506474728058,Hawkish
상담센터/NNG,58,26,84,9.207071157643154e-06,5.179489222678194e-06,1.777602146043735,Hawkish
예상/NNG;확대/NNG,59,25,84,9.365813763809416e-06,4.980278098729033e-06,1.88058047726282,Hawkish
궁금증/NNG,54,30,84,8.57210073297811e-06,5.97633371847484e-06,1.4343410419801172,Hawkish
원년/NNG,54,30,84,8.57210073297811e-06,5.97633371847484e-06,1.4343410419801172,Hawkish
돋보이/VV,56,28,84,8.889585945310632e-06,5.577911470576517e-06,1.5937122688667968,Hawkish
전망/NNG;소폭/MAG;하회/NNG,67,17,84,1.0635754613139508e-05,3.3865891071357424e-06,3.1405506474728058,Hawkish
다각도/NNG,58,26,84,9.207071157643154e-06,5.179489222678194e-06,1.777602146043735,Hawkish
탑픽/NNG,56,28,84,8.889585945310632e-06,5.577911470576517e-06,1.5937122688667968,Hawkish
스태그플레이션/NNG;우려/NNG,71,13,84,1.1270725037804551e-05,2.589744611339097e-06,4.352060426520868,Hawkish
과당경쟁/NNG,55,29,84,8.730843339144371e-06,5.777122594525679e-06,1.5112788756495488,Hawkish
잠재/NNG;성장/NNG,67,17,84,1.0635754613139508e-05,3.3865891071357424e-06,3.1405506474728058,Hawkish
논설위원/NNG,60,24,84,9.524556369975677e-06,4.781066974779871e-06,1.992140336083496,Hawkish
재투자/NNG;중단/NNG,56,28,84,8.889585945310632e-06,5.577911470576517e-06,1.5937122688667968,Hawkish
소호/NNG,71,12,83,1.1270725037804551e-05,2.390533487389936e-06,4.714732128730941,Hawkish
지속가능경영/NNG,60,23,83,9.524556369975677e-06,4.581855850830711e-06,2.0787551333045173,Hawkish
고삐/NNG,59,24,83,9.365813763809416e-06,4.781066974779871e-06,1.958937997148771,Hawkish
예상/NNG;지연/NNG,67,16,83,1.0635754613139508e-05,3.187377983186581e-06,3.336835062939856,Hawkish
부동산/NNG;경기/NNG;악화/NNG,67,16,83,1.0635754613139508e-05,3.187377983186581e-06,3.336835062939856,Hawkish
난다/VV,55,28,83,8.730843339144371e-06,5.577911470576517e-06,1.5652531212084613,Hawkish
수익자/NNG,66,17,83,1.0477012006973244e-05,3.3865891071357424e-06,3.0936767572120174,Hawkish
전향/NNG,52,31,83,8.254615520645587e-06,6.175544842424001e-06,1.336661902920539,Hawkish
출렁였/VV,62,21,83,9.8420415823082e-06,4.183433602932388e-06,2.352622873089081,Hawkish
냉정/NNG,54,28,82,8.57210073297811e-06,5.577911470576517e-06,1.5367939735501257,Hawkish
중심지/NNG,55,27,82,8.730843339144371e-06,5.378700346627356e-06,1.623225459030997,Hawkish
캠프/NNG,60,22,82,9.524556369975677e-06,4.382644726881549e-06,2.1732440030001774,Hawkish
폭격/NNG,66,16,82,1.0477012006973244e-05,3.187377983186581e-06,3.287031554537769,Hawkish
지낸/VV,63,19,82,1.0000784188474462e-05,3.785011355034065e-06,2.642207182594953,Hawkish
묶인/VV,51,31,82,8.095872914479326e-06,6.175544842424001e-06,1.3109568663259137,Hawkish
입소문/NNG,57,25,82,9.048328551476892e-06,4.980278098729033e-06,1.8168319865081484,Hawkish
수의계약/NNG,70,12,82,1.111198243163829e-05,2.390533487389936e-06,4.648327450861491,Hawkish
기업/NNG;실적/NNG;호조/NNG,60,22,82,9.524556369975677e-06,4.382644726881549e-06,2.1732440030001774,Hawkish
